id,NAME,host id,host_identity_verified,host name,neighbourhood group,neighbourhood,lat,long,country,country code,instant_bookable,cancellation_policy,room type,Construction year,price,service fee,minimum nights,number of reviews,last review,reviews per month,review rate number,calculated host listings count,availability 365,house_rules,license
52660164,♔ 1min to Center of Times Square & 42nd St. ♔,86437157604,unconfirmed,Edwin,Manhattan,Hell's Kitchen,40.75869,-73.99068,United States,US,True,flexible,Private room,2009,$986 ,$197 ,2,19,6/24/2019,1.33,4.0,1,166,No Smoking.  No pets except by special arrangement.   Please keep reasonably quiet when in the apartment/building--this is a quiet and densely populated neighborhood. Please DO NOT leave trash on the street.  Separate recycling. Contact me if trash needs to be removed during your stay.,
52660717,Live like a New Yorker!  Easy access to all...,78090250395,unconfirmed,Heather,Manhattan,Washington Heights,40.8331,-73.94346999999999,United States,US,True,flexible,Private room,2018,"$1,038 ",$208 ,2,0,,,3.0,1,0,"NO PETS, NO SMOKING permitted! ",
52661269,"4 bdrm Riverdale apt, 15-30 minutes to Manhattan",38985140086,verified,Mj,Bronx,Spuyten Duyvil,40.88316,-73.91150999999999,United States,US,False,strict,Entire home/apt,2020,$185 ,$37 ,2,8,6/16/2019,0.51,4.0,1,71,I would rather than you not have lots of people over (and honestly the space isn't set up for/big enough for that anyway) and ask that you respect that space :),
52661821,Beautiful 1 BD Apt in Upper West Manhattan,95231048932,verified,דניאל,Manhattan,Morningside Heights,40.80454,-73.9645,United States,US,True,flexible,Private room,2007,$799 ,$160 ,1,2,12/24/2018,0.16,3.0,1,0,Check In time :    3 pm Check out time : 12 pm quiet enjoyment No pets Nonsmoking No more than 4 people staying at the apartment unless disclosed and approved Extra person charge $75 per night Please be neat treat it like you would your home,
52662373,Great Price: Williamsburg Brooklyn Loft off L stop,28349700135,unconfirmed,Tasos,Brooklyn,Williamsburg,40.71412,-73.94447,United States,US,True,moderate,Entire home/apt,2016,$972 ,$194 ,45,1,3/17/2018,0.06,2.0,1,0,,
52662926,Private Bedroom in Apartment in Bushwick & Bedstuy,87028314269,verified,Dylan,Brooklyn,Bushwick,40.687540000000006,-73.91411,United States,US,True,moderate,Private room,2013,$611 ,$122 ,1,80,6/28/2019,5.1,4.0,1,57,,
52663478,Sunny Room in Williamsburg,43474956583,unconfirmed,Joaquin,Brooklyn,Williamsburg,40.71594,-73.9573,United States,US,True,flexible,Private room,2011,$874 ,$175 ,14,0,,,4.0,1,0,,
52664030,Nice place for ladies only,44867127986,unconfirmed,Sissy,Bronx,Olinville,40.88455,-73.86587,United States,US,True,strict,Shared room,2003,$902 ,$180 ,1,10,3/7/2019,0.67,3.0,1,312,- Respect your neighbors and the living space - Check out by 11am - Check in between 3pm & 7pm,
52664583,"PARK SLOPE REDESIGNED apt 2 BDRS trains F,G,R,2,3!",62819902494,unconfirmed,Sophia,Brooklyn,South Slope,40.660940000000004,-73.98652,United States,US,False,flexible,Entire home/apt,2006,$179 ,$36 ,1,5,3/10/2019,0.43,3.0,5,270,"I have no doubt you will be respectful of the space but there are a few things we ask of you: 1. No smoking 2. The speakers aren't working so please don't try to reassemble them 3. Please no makeup on the towels (unfortunately, stained towels have to be replaced with a charge) 4. No parties (in an old building, the walls are thin so we need to be respectful of the neighbors) 5. Please try to clean up after yourself (old food in the fridge, etc.)",
52665135,Large and beautiful room in Bedford,43483282651,unconfirmed,Vincent,Brooklyn,Williamsburg,40.711659999999995,-73.96054000000001,United States,US,False,strict,Private room,2020,$573 ,$115 ,2,0,,,5.0,1,0,,
52665687,"Stylish, Peaceful Greenpoint Bed & Bath",42793494186,unconfirmed,Melanie,Brooklyn,Greenpoint,40.72294,-73.94901999999999,United States,US,True,flexible,Private room,2016,$260 ,$52 ,5,0,,,4.0,1,310,Please no parties. I ask that people be conscious of the white carpet and white leather couches.,
52666240,1 Bedroom Apt with Terrace in East Village-Terrace,90312946392,verified,East Village,Manhattan,East Village,40.72619,-73.99019,United States,US,False,moderate,Entire home/apt,2016,$172 ,$34 ,4,8,6/3/2019,0.51,5.0,4,161,"WHEN BOOKING, PLEASE PROVIDE THE FOLLOWING IN YOUR MESSAGE to me:  - 1. Total number of guests (adults, children, babies)? Are there any elderly or children under 18? If so, what are their ages?  - 2. Arrival Date AND Time of Check In? (Check In between 2 pm and 9 pm with some leniency)  - 3. Departure Date (Check out before 12 pm/noon ideally)  - 4. Please tell me a little about yourselves and the purpose of your trip.  - 5. What Other Needs or Special Requests or Extra Options (please read below for additional options and possible related additional fees).  ------  PLEASE NOTE THE FOLLOWING BEFORE REQUESTING A BOOKING:  * I will reply as soon as possible to let you know if my apartment will be available for ALL your needs.  - 1. We are happy to host Friendly, Neat, Low-Maintainence Adults & Well-Behaved Children.  ---- All cookware and utensils in the kitchen are at your disposal. There will be water (brita) and basic condiments provided for you. We ask that you rinse whatever dishes",
52666792,Private Bedroom in a well-furnished Manhattan Apt,27025897229,verified,Maryam,Manhattan,Midtown,40.755320000000005,-73.9654,United States,US,True,moderate,Private room,2013,$614 ,$123 ,2,15,11/5/2018,0.93,3.0,1,0,No parties. No loud music or noise late at night. No guests in the apartment. No smoking.,
52667344,2 Bedroom Presidential Suite - Wyndham Midtown 45,57962950638,unconfirmed,Tyler,Manhattan,Midtown,40.75311,-73.97306,United States,US,True,moderate,Private room,2013,$651 ,$130 ,3,2,6/14/2018,0.14,3.0,1,2,No Smoking.  No pets except by special arrangement.   Please keep reasonably quiet when in the apartment/building--this is a quiet and densely populated neighborhood. Please DO NOT leave trash on the street.  Separate recycling. Contact me if trash needs to be removed during your stay. The maple & cherry furniture is made in Boston.  Please be nice to it (wipe & dry with sponge any food..don't drip hot wax..).  Also say what you like about it in your review (-:  if you like it follow @treeturn on instagram!,
52667896,Luxurious Three Bedroom,92060758429,verified,Alexis,Manhattan,Harlem,40.827329999999996,-73.94937,United States,US,True,flexible,Entire home/apt,2022,$286 ,$57 ,3,28,6/26/2019,1.74,2.0,1,272,"No pet, No smoking - Quite hours : 9pm - 8am ",
52668449,Spacious private bedroom across from Fulton Center,26735169684,verified,Nick,Manhattan,Financial District,40.71049,-74.00869,United States,US,False,moderate,Private room,2007,$659 ,$132 ,3,3,7/29/2018,0.19,4.0,1,0,"No smoking please, no pets to protect our hardwood floors. Children under 18 to be supervised at all times. Each bedroom accommodates 2 people",
52669001,Brownstone 439,73714886811,unconfirmed,Antoinette,Brooklyn,Bedford-Stuyvesant,40.6832,-73.93469,United States,US,True,moderate,Entire home/apt,2009,"$1,113 ",$223 ,2,53,6/26/2019,3.44,2.0,1,215,,
52669553,Stunning designer loft in the heart of Downtown,34210495242,unconfirmed,Patrizio,Manhattan,Civic Center,40.71353,-73.99925,United States,US,True,flexible,Entire home/apt,2011,$933 ,$187 ,15,4,5/1/2019,0.25,4.0,1,9,"- 1.Guest(s) agree to NO PARTIES anywhere on the property. Legal action will be taken for parties that cause damages to the unit, property, reputation, or relationship with building staff or other residents.  2.Smoking of any kind is not permitted in the unit or on the premises. Fee for smoking will be 10 times your total reservation cost. For example, your total reservation cost is $350. Fee for smoking on premises will be $3,500. 3.Guests agree to abide by maximum occupancy of unit, and observe quiet hours between 9pm and 9am  4.Guests are responsible for action of ALL GUESTS occupying their unit at all times.  5.Guests agree to return all keys, remotes. Replacement fees may apply for unreturned items  6.Guests understand that onsite building staff (maintenance and concierge) are not affiliated with AIRBNB. Please contact me directly for any needed items.  7.Guests understand that no pets are to be in the unit.  8.Guests agree to pay replacement cost for any unreturned items, and $20",
52670106,Bright private bedroom in Prime Williamsburg!,15063067726,unconfirmed,Kat,Brooklyn,Williamsburg,40.710770000000004,-73.95159,United States,US,True,flexible,Private room,2016,$191 ,$38 ,7,0,,,2.0,1,37,No smoking in the unit or in the building (strict).  There will be a $450 fine for smoking in the unit or in the building. No open flame. No pets. Please respect your neighbors and keep the noise down after 10pm.   There is a $50 fee for lost keys.,
52670658,Comfy and Spacious Oasis in Artsy Neighborhood,51127327524,unconfirmed,Ermina,Queens,Ridgewood,40.707409999999996,-73.91421,United States,US,True,flexible,Private room,2009,$445 ,$89 ,3,13,5/25/2019,0.82,2.0,1,83,#NAME?,
52671210,Fort Greene 3 bedroom duplex apartment,66446148861,unconfirmed,Amir,Brooklyn,Fort Greene,40.69392,-73.97114,United States,US,False,moderate,Entire home/apt,2013,"$1,184 ",$237 ,3,37,6/23/2019,2.39,3.0,2,140,#NAME?,
52671763,"Gramercy Park. Private, on the park",5896050970,verified,Emmanuel,Manhattan,Gramercy,40.7368,-73.98518,United States,US,True,strict,Private room,2013,$377 ,$75 ,1,69,6/23/2019,4.34,2.0,1,176,"Sorry, but no pets or smoking.",
52672315,1 bedroom in a 2 bedroom house,94651000150,unconfirmed,Abir,Queens,Briarwood,40.707390000000004,-73.81326999999999,United States,US,False,strict,Private room,2012,"$1,097 ",$219 ,2,18,8/9/2018,1.15,4.0,1,0,,
52672867,1bedroom with private bathroom,70944175883,verified,April,Queens,East Elmhurst,40.77127,-73.87123000000001,United States,US,True,strict,Private room,2017,$995 ,$199 ,1,0,,,4.0,1,0,"We only ask that you have a ton of fun, and that you leave our place exactly how you found it when you got there :)",
52673419,Huge 1BR Wes Anderson Style Manhattan Apartment,25023875963,unconfirmed,Kaiti,Manhattan,Harlem,40.8067,-73.95621,United States,US,False,moderate,Entire home/apt,2022,$583 ,$117 ,3,43,6/23/2019,2.89,3.0,1,37,,
52673972,"Large Room in Brownstone, heart of historic Harlem",77415303019,verified,Tara & Carl,Manhattan,Harlem,40.80554,-73.95586,United States,US,False,strict,Private room,2020,$426 ,$85 ,4,41,7/3/2019,2.56,4.0,2,28,Please respect our neighbors and keep noise to a minimum.,
52674524,Beautiful Shared Apt in West Midtown,85942293062,verified,Gúney,Manhattan,Hell's Kitchen,40.76502,-73.98702,United States,US,True,strict,Shared room,2010,$918 ,$184 ,1,59,6/23/2019,3.64,5.0,6,174,"• Check-in time is 4PM. • No parties or events • Not suitable for pets • No smoking No parties, no outside visitors and no overnight quests without prior approval Do not engage in illegal activities anywhere on the property Please do not leave out any food that will attract uninvited pests Please no smoking   We trust you will be a courteous guest.  Please feel free to write us with any questions or requests.",
52675076,"Bright cozy room near Subway (M, J, Z, G trains)",86999361148,unconfirmed,Sergii,Brooklyn,Bedford-Stuyvesant,40.69475,-73.9405,United States,US,True,flexible,Shared room,2014,"$1,038 ",$208 ,30,3,1/13/2019,0.21,4.0,10,342,NO Smoking. No Pets.,
52675629,Spacious shared room in modern Bed-Stuy,54106114940,verified,Sergii,Brooklyn,Bedford-Stuyvesant,40.69312,-73.94073,United States,US,True,moderate,Shared room,2015,$442 ,$88 ,31,4,3/16/2019,0.28,5.0,10,341,No Smoking No Pets,
52676181,Luxury Townhouse w Balcony in West Village / Soho,15750892099,verified,Gabriella,Manhattan,West Village,40.728840000000005,-74.00285,United States,US,False,moderate,Entire home/apt,2006,$566 ,$113 ,5,54,6/2/2019,3.34,3.0,1,242,Don't disturb neighbors. Don't break things or leave a mess. Enjoy.,
52676733,"Lovely, sunny apt in Williamsburg close to L",28890682020,unconfirmed,Susana,Brooklyn,Williamsburg,40.71432,-73.94751,United States,US,False,flexible,Entire home/apt,2021,$876 ,$175 ,14,2,7/21/2018,0.16,5.0,1,177,"Please enjoy your stay in my home and note the following house rules: - NO smoking anywhere in the apartment or building -Trash can be left in front of the building anytime after 5pm on Sunday or Thursday nights.  All trash must be in a white trash bag (bags line the kitchen trash can and extras are under the counter to the left of the stove) -NO pets - Please do not eat any food from the refridgerator or cabinets (you may help yourself to cooking basics like salt, pepper, oil, etc) -Please clean any dishes that you use (or load them into the dish washer) -Please be respectful of our neighbors in the building -Please remove your shoes when you enter the apartment",
52677286,"Lovely 2 bdr loft in Clinton Hill, Brooklyn",61280701142,verified,Nina,Brooklyn,Bedford-Stuyvesant,40.692190000000004,-73.95851,United States,US,False,flexible,Entire home/apt,2003,$935 ,$187 ,3,11,6/9/2019,0.8,4.0,1,2,#NAME?,
52677838,Large and bright private space in shared house!,25912464949,unconfirmed,Anne-Katrin,Brooklyn,Bedford-Stuyvesant,40.68486,-73.93822,United States,US,True,flexible,Private room,2020,$362 ,$72 ,1,2,6/9/2019,0.15,5.0,2,0,NO Smoking.  NO Pets.,
52678390,Compact & Cozy Greenpoint Room,79864790621,unconfirmed,Bryan,Brooklyn,Greenpoint,40.724070000000005,-73.94762,United States,US,False,moderate,Private room,2006,$243 ,$49 ,1,0,,,3.0,1,0,"No smoking. No pets. Children under 18 to be supervised at all times. More than 6 people can be accommodated if communicated in advance.  Please be respectful on the roof - quiet time after 10pm would be greatly appreciated.  This is a historic Victorian on three levels.  There is no elevator in the building or inside so please note if you have mobility issues.  Please strip all beds, except for mattress cover and place in 3rd floor bathroom along with all dirty/wet towels.  Please wash and put away all dishes.  If necessary, make sure the dishwasher is loaded and started before you leave.  Laundry is in the basement, if locked, please use the front door key.  Please ALWAYS leave your keys before you leave.  Lock the door on your way out by turning the button on the inside lock. Please ensure all trash is put in the designated recycle and landfill trash barrels.  There are extra bags in the kitchen closet.",
52678942,Private room only 1 min from Empire state Building,65381492597,verified,Rina,Manhattan,Midtown,40.74995,-73.98602,United States,US,True,flexible,Private room,2008,"$1,167 ",$233 ,3,7,4/28/2019,0.44,4.0,1,0,No smoking. No party. Clean.,
52679495,Two bedroom near the Cloisters,61059216208,unconfirmed,Mary,Manhattan,Inwood,40.86302,-73.92981999999999,United States,US,True,strict,Entire home/apt,2013,$765 ,$153 ,1,2,4/1/2018,0.13,2.0,3,0,No Smoking No Pets,
52680047,Private Bedroom in Greenpoint,51789918685,verified,Kamilla,Brooklyn,Greenpoint,40.73343,-73.95281999999999,United States,US,True,strict,Private room,2009,$169 ,$34 ,2,0,,,4.0,1,0,"Don't make noise in apt after 10pm. keep doors locked after you leave apt, wash dishes within 24 hrs. No smoking, please. I only ask that you treat my home as you would treat your own! When leaving the apartment, please always lock the top lock on the door. Please shut off all the lights, AC unit, TV, etc. before you leave. If you open windows, please close and lock them before you leave the apartment. Please take your shoes off inside apartment  Please stack the dishes in the dish rack to the left of the sink.",
52680599,Sonder | 180 Water | Lovely 1BR + Rooftop,97871350519,verified,Sonder,Manhattan,Financial District,40.70738,-74.00493,United States,US,False,strict,Entire home/apt,2008,"$1,048 ",$210 ,29,0,,,2.0,96,332,"Please Note: This unit was just renovated last year and it comfortably accommodates 6 guests, but up to 8 guests are permitted (two guests in each bedroom, 1 guest on each twin bed, and 1 guest on the available queen size air mattress). Please request an air mattress (if needed) when making a reservation. No smoking, no pets, no parties, and must be 25 years old to book.   For check-out, please ensure: -  All plates and cups are left in the sink or dishwasher -  All trash is left in the kitchen trash can or bagged and left next to the trash can (additional bags are under the sink) -  All windows are closed and locked -  If used, the air mattresses are deflated and put away (please leave used linens for the air mattresses on the floor) -  If furniture was moved during your stay, please return to its original location Please be mindful to our neighbors in the building; quiet hours after 10pm. Please be considerate of our next guests who will be staying after you, if something is broken o",
52681152,The Greenland In Harlem NYC,33014657934,unconfirmed,Virginia,Manhattan,Harlem,40.81304,-73.9456,United States,US,True,strict,Private room,2013,$406 ,$81 ,1,35,6/30/2019,3.04,4.0,2,60,,
52681704,The Yellow CropTop in Harlem NYC,88951686704,verified,Virginia,Manhattan,Harlem,40.812740000000005,-73.9455,United States,US,True,moderate,Private room,2013,$892 ,$178 ,1,3,4/22/2019,0.3,5.0,2,57,Please respect the quiet in the building. Very small dogs with kennels allowed. Condo does not have a crib and is not baby-proof.,
52682256,Sonder | 180 Water | Delightful 1BR + Rooftop,1620641961,verified,Sonder,Manhattan,Financial District,40.70753,-74.00514,United States,US,False,moderate,Entire home/apt,2007,$614 ,$123 ,29,1,5/4/2018,0.07,3.0,96,338,#NAME?,
52682809,Cozy LES 1 Bedroom!,83103825828,unconfirmed,Stephen,Manhattan,Lower East Side,40.72003,-73.98588000000001,United States,US,False,strict,Entire home/apt,2009,$970 ,$194 ,2,12,11/25/2018,0.74,3.0,1,0,#NAME?,
52683361,Home Away From Home-2,14284247008,unconfirmed,Karen,Brooklyn,East New York,40.6663,-73.87448,United States,US,True,strict,Entire home/apt,2022,$166 ,$33 ,3,25,6/24/2019,1.61,3.0,2,70,,
52683913,Sunny and Spacious Artist's Haven,80133792899,unconfirmed,Elizabeth,Queens,Astoria,40.76119,-73.92379,United States,US,True,moderate,Private room,2022,$900 ,$180 ,2,1,8/26/2018,0.09,,1,0,"The studio is located in a smoke-free, no pets building. Kindly refrain from smoking any substances on the premises, and please leave your fur-babies with a sitter.",
52684465,SUNNY X-LARGE ROOM WITH RIVER VIEWS,11784200687,unconfirmed,Jennifer,Manhattan,Harlem,40.82165,-73.95593000000001,United States,US,True,moderate,Private room,2020,$865 ,$173 ,5,1,7/1/2018,0.08,,1,38,"No smoking permitted, no pets.",
52685018,Comfortable 1 Bedroom Gem in Chinatown / Lil Italy,13694243666,verified,Michelle,Manhattan,Chinatown,40.71735,-73.99956,United States,US,True,flexible,Entire home/apt,2010,$54 ,$11 ,1,73,6/27/2019,4.54,,1,183,"This is a non-smoking building. Absolutely no smoking of any kind is permitted. Please respect that this is a quiet, peaceful building; please keep the volume of voice and television at a reasonable level. No pets, please.",
52685570,Private light filled room in spacious apartment,11725595508,verified,Shani & Emily,Brooklyn,Prospect-Lefferts Gardens,40.656259999999996,-73.9577,United States,US,True,strict,Private room,2014,"$1,086 ",$217 ,4,6,1/1/2019,0.39,,2,0,,
52686122,2e chambre pour 1 personne où couple,95425476157,unconfirmed,Ibrahim Maiga,Bronx,Morrisania,40.82434,-73.91377,United States,US,True,moderate,Private room,2009,$146 ,$29 ,2,80,7/4/2019,5.01,,2,291,,
52686675,Entire Apartment in super convenient location,40502146390,verified,Alfredo,Brooklyn,Williamsburg,40.7109,-73.95916,United States,US,True,flexible,Entire home/apt,2022,$539 ,$108 ,2,3,11/23/2018,0.21,5.0,2,0,"Building is quite, so that's the expectation.",
52687227,Sonder | 180 Water | Luxurious 1BR + Rooftop,8337319289,verified,Sonder,Manhattan,Financial District,40.70805,-74.00581,United States,US,True,moderate,Entire home/apt,2020,$676 ,$135 ,29,2,8/17/2018,0.14,3.0,96,10,"Please Note: This unit was just renovated in May 2015 and it comfortably accommodates 4 guests, but up to 5 guests are permitted if you so desire (two guests in each bedroom and 1 guest on the available air mattress). Please request an air mattress (if needed) when making a reservation. No smoking, no pets, no parties, and must be 25 years old to book.   For check-out, please ensure: -  All plates and cups are left in the sink or dishwasher -  All trash is left in the kitchen trash can or bagged and left next to the trash can (additional bags are under the sink) -  All windows are closed and locked -  If used, the air mattresses are deflated and put away (please leave used linens for the air mattresses on the floor) -  If furniture was moved during your stay, please return to its original location Please be mindful to our neighbors in the building; quiet hours after 10pm. Please be considerate of our next guests who will be staying after you, if something is broken or needs fixing, ple",
52687779,Large Master Bedroom & Private Bath,53093876688,unconfirmed,Tanya,Manhattan,Harlem,40.82065,-73.95444,United States,US,True,strict,Private room,2017,$844 ,$169 ,2,6,4/6/2018,0.37,3.0,2,0,"Absolutely no smoking, indoors or outdoors. No pets.",
52688332,Private Room,97753394193,unconfirmed,Claudio,Manhattan,East Harlem,40.80386,-73.93618000000001,United States,US,False,flexible,Private room,2017,"$1,113 ",$223 ,1,47,7/7/2019,3.41,3.0,3,178,"Overall please treat the apartment as you would you own home, Keeping it as clean and tidy as you found it.  Please clean up before checking out. Any major clean-up service required may be deducted from the deposit.  No Loud / Large Parties. Quiet hours are 11pm till 9am Please include the number of people who will be staying before you reserve this apartment. No extra guests other than the maximum 2 allowed who booked  All smoking should be done outside, as this is a smoke free environment.",
52688884,Spacious Sunny Studio- heart of Lower East Side,57745734565,verified,Brooke,Manhattan,Lower East Side,40.71908,-73.98379,United States,US,False,moderate,Entire home/apt,2013,$938 ,$188 ,2,40,5/13/2019,2.51,3.0,1,1,,
52689436,Sonder | 180 Water | Stunning 1BR + Rooftop,90783582608,verified,Sonder,Manhattan,Financial District,40.706559999999996,-74.00499,United States,US,True,moderate,Entire home/apt,2004,$410 ,$82 ,29,0,,,2.0,96,343,,
52689988,Gorgeous Room in Downtown Designer Apartment,54538964826,unconfirmed,Tess,Manhattan,Two Bridges,40.71262,-73.99592,United States,US,False,flexible,Private room,2020,"$1,189 ",$238 ,3,17,5/15/2019,1.31,5.0,2,86,,
52690541,Grad Pad Oasis,24271675690,verified,Chuck,Brooklyn,Flatbush,40.64135,-73.96811,United States,US,True,moderate,Private room,2010,$963 ,$193 ,30,1,3/23/2018,0.06,5.0,1,0,"No smoking, please.",
52691093,One Bedroom Apt with a terrace + view - Times Sq,71272428140,unconfirmed,Vero,Manhattan,Hell's Kitchen,40.76535,-73.99252,United States,US,False,strict,Entire home/apt,2020,$615 ,$123 ,5,0,,,2.0,3,9,,
52691645,Spacious & Sunny Central Park West Apartment,31348547985,verified,Daphne,Manhattan,Harlem,40.80389,-73.95711999999999,United States,US,False,strict,Entire home/apt,2005,$583 ,$117 ,5,0,,,2.0,1,0,,
52692198,Private room in beautiful Brooklyn apartment,3186501887,unconfirmed,Zac,Brooklyn,Clinton Hill,40.692440000000005,-73.96625999999999,United States,US,True,flexible,Private room,2005,$351 ,$70 ,3,0,,,4.0,1,0,,
52692750,Room for rent in a family house,24772904121,verified,Alexandra,Queens,Long Island City,40.75373,-73.91901999999999,United States,US,False,strict,Private room,2010,$738 ,$148 ,1,1,6/30/2019,1.0,4.0,1,326,No Smoking No Pets,
52693302,1 BR Near Union Square - a bridge to all boroughs,53634269124,verified,Harry,Manhattan,East Village,40.73294,-73.98846999999999,United States,US,True,moderate,Entire home/apt,2021,$51 ,$10 ,3,40,6/5/2019,2.75,4.0,2,83,,
52693855,Luxe Elegance in the <3 of Brooklyn,54120184248,verified,Emily,Brooklyn,Prospect Heights,40.67839,-73.96791,United States,US,False,moderate,Entire home/apt,2004,$154 ,$31 ,7,0,,,3.0,1,0,#NAME?,
52694407,Sunny Room in Townhouse near Central Park,66021640456,verified,Sarah,Manhattan,Upper West Side,40.791140000000006,-73.9671,United States,US,True,moderate,Private room,2016,"$1,105 ",$221 ,4,11,6/27/2019,0.77,3.0,2,63,,
52694959,"Room w private bathroom, shower & patio",43266664882,verified,Lauren,Brooklyn,Bedford-Stuyvesant,40.68872,-73.92425,United States,US,False,strict,Private room,2011,$277 ,$55 ,5,0,,,2.0,1,0,No pets. No smoking. Please :),
52695511,Cozy Oasis is Clinton Hill.,39060688836,verified,Khorkhe,Brooklyn,Clinton Hill,40.69404,-73.96233000000001,United States,US,False,moderate,Entire home/apt,2014,$300 ,$60 ,3,15,6/23/2019,1.06,4.0,1,41,Please know you will be living with others and must be courteous and respectful.,
52696064,Brooklyn's Best Kept Secret,79908022343,verified,Charlene,Brooklyn,East Flatbush,40.641740000000006,-73.93193000000001,United States,US,True,moderate,Entire home/apt,2015,"$1,116 ",$223 ,2,26,7/3/2019,2.21,4.0,4,29,,
